Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
9.178235,4.68,7.928177,5.815978,6.6087217,6.0347,5.815978,5.6920996,5.6920996,5.00128,8.373386,5.937272,7.928177,5.815978,4.68,8.714677,6.763786,11.304229,6.519877,5.937272,6.763786,6.6087217,6.638072,6.2145634,4.68,7.342588,8.891344,6.763786,6.763786,5.00128
10.495713,7.24486,9.19939,8.161764,8.161764,9.693296,8.161764,8.942214,8.942214,4.8965297,7.42159,8.942214,9.19939,7.968939,7.24486,8.714677,7.8625183,10.028439,8.209263,8.942214,8.404285,8.161764,7.928177,6.9247384,7.24486,9.585739,8.373386,8.404285,8.404285,4.8965297
12.096214,10.028439,10.883676,10.630672,10.144082,10.182337,10.630672,10.636766,10.636766,6.28713,6.9899354,9.585739,10.883676,8.161764,10.028439,9.6932955,10.636766,11.246759,9.793058,9.585739,10.144082,10.144082,9.422101,11.298495,10.028439,10.009036,11.808878,10.144082,10.144082,6.28713
13.32,13.556282,13.049689,11.177405,14.003029,14.512064,11.177405,11.923557,11.923557,9.9571085,6.4096174,14.986553,13.049689,9.983106,13.556282,10.8955765,12.413477,12.522619,11.620809,14.986553,13.556282,14.003029,10.495713,11.966953,13.556282,12.7279215,13.779114,13.556282,13.556282,9.9571085
14.81259,10.086427,11.874544,12.55879,10.30883,11.440979,12.55879,13.849477,13.849477,6.28713,11.928989,10.495713,11.874544,10.464798,10.086427,6.696387,9.107359,13.854155,11.119281,10.495713,11.681987,10.30883,8.049845,9.693296,10.086427,12.7279215,11.841756,11.681987,11.681987,6.28713
9.220499,10.009036,12.031756,7.2,10.464797,8.287822,7.2,10.009036,10.009036,6.4096174,10.24578,8.891343,12.031756,10.163227,10.009036,12.229406,7.42159,10.009036,8.905908,8.891343,10.948973,10.464797,10.195057,7.9526596,10.009036,11.681987,7.928177,10.948973,10.948973,6.4096174
7.928177,6.28713,8.161764,7.289445,7.0911775,7.289445,7.289445,5.8603754,5.8603754,5.634891,10.315115,7.6367526,8.161764,7.42159,6.28713,10.630672,8.78872,8.14587,7.653705,7.6367526,8.225035,7.0911775,8.427383,8.161764,6.28713,9.0,8.350138,8.225035,8.225035,5.634891
7.145796,5.495161,5.5887027,5.4833565,6.0347,6.130579,5.4833565,5.0911684,5.0911684,5.8048253,7.69592,6.5693827,5.5887027,5.815978,5.495161,13.849476,7.2,6.989936,7.10031,6.5693827,5.991594,6.0347,8.373386,7.42159,5.495161,6.8777895,9.1641035,5.991594,5.991594,5.8048253
7.9526596,7.6367526,7.42159,8.669949,7.127636,10.365251,8.669949,6.519877,6.519877,6.4799995,5.4119864,6.439876,7.42159,5.634891,7.6367526,8.699793,10.233123,7.9036193,7.2359104,6.439876,6.6087217,7.127636,7.2,9.360001,7.6367526,6.638072,8.913181,6.6087217,6.6087217,6.4799995
14.277983,5.937272,8.049845,14.84318,5.3517847,10.514218,14.84318,10.137692,10.137692,8.209263,9.746631,9.726664,8.049845,8.217153,5.937272,12.303366,11.966954,11.966954,15.328561,9.726664,8.4042845,5.3517847,7.6367526,14.182355,5.937272,10.990322,11.966954,8.4042845,8.4042845,8.209263
