Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
37875.613,35659.977,36448.918,36207.215,34382.797,37627.473,36214.227,34353.68,34388.16,32995.953,35875.418,37504.562,36414.36,35713.523,35684.094,37206.367,32136.275,35964.875,39528.695,37503.617,37523.72,34350.04,38538.215,37638.03,35705.695,38965.78,36196.246,37533.363,37540.18,32968.555
35920.242,19090.047,25481.191,27919.117,22699.861,21467.65,27883.727,25856.287,25847.969,13749.2295,22850.83,20970.123,25479.088,22880.66,19106.754,20655.266,38210.11,36525.06,30191.383,20993.982,18309.299,22670.035,22874.64,35116.32,19113.72,22147.53,36863.742,18328.94,18325.63,13752.9
40708.39,40009.633,39260.18,38922.797,37841.383,41365.34,38810.094,37310.574,37241.945,35144.258,36540.016,41310.945,39274.45,34432.902,39980.945,40872.14,40682.375,41165.824,40014.23,41308.465,40791.754,37953.758,40979.203,39938.44,39949.508,41348.54,41255.555,40784.402,40782.477,35072.06
40586.895,40117.457,33233.055,40745.668,34684.156,40133.633,40750.258,38907.695,38915.605,23581.418,30720.455,40243.996,33201.73,28992.006,40115.59,35421.54,41025.918,40366.273,40910.688,40243.977,40461.312,34626.87,35869.71,41082.168,40111.74,40452.074,40433.688,40447.426,40443.418,23546.023
40693.785,34424.914,40004.56,40207.887,36414.105,31284.133,40098.22,37965.695,37889.88,20810.588,31313.064,33028.914,40050.445,33606.332,34451.312,27206.326,41370.703,40925.97,39101.35,33048.918,35297.32,36447.113,27073.182,40843.25,34417.434,33478.99,41007.465,35311.855,35314.316,20825.924
41313.844,24207.393,31869.73,40132.62,26732.992,25308.559,40188.16,37905.547,37945.3,13769.716,21668.182,22992.225,31816.564,19030.066,24223.83,21275.879,41366.062,41287.668,37137.17,23038.703,24866.174,26704.266,23899.373,40941.363,24199.932,24756.127,41333.44,24893.756,24883.482,13783.1045
39001.63,23122.955,22935.865,29852.318,22506.303,29804.533,29856.963,24244.367,24255.898,23492.72,35269.883,29688.375,22978.63,20565.438,23153.201,37195.523,36455.04,39434.59,31343.002,29723.125,25600.994,22494.725,34779.297,33369.906,23133.475,26087.17,39317.297,25616.316,25602.77,23483.545
39351.42,39546.43,38463.133,39440.586,39367.492,36902.953,39388.992,39509.375,39463.23,32741.078,35625.367,38063.61,38434.195,34556.645,39520.066,36787.062,38767.273,39424.92,39449.53,38063.805,39576.734,39412.957,37929.977,39380.58,39492.18,39031.94,38347.08,39552.965,39547.574,32723.752
41304.77,40174.535,40414.375,39723.375,39890.457,41382.418,39663.34,39691.85,39639.67,40321.254,40876.387,41330.664,40454.137,40559.375,40148.11,41253.016,41351.688,41281.25,39957.254,41330.824,40973.77,39958.406,41261.32,40688.906,40117.258,41386.758,41322.383,40950.32,40947.867,40346.793
41301.613,41324.203,41301.61,41329.844,41307.26,40892.05,41329.84,41329.844,41318.56,41318.56,41294.1,41335.504,41284.637,41301.61,41307.26,41257.97,41346.75,41278.973,41346.75,41336.1,41369.26,41290.297,40976.53,41346.75,41329.844,41380.496,41318.56,41346.75,41358.016,41324.203
