Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
27.619501,24.969501,22.2535,26.728498,23.3015,23.8885,26.555,24.539,24.508001,21.0515,22.164,20.8385,22.842,19.7855,24.396,24.0265,26.0095,27.9125,26.544,21.4555,23.925001,24.014,26.08,26.692,24.328,25.356,28.494,24.497,25.5095,19.730999
27.7695,23.5695,21.303501,27.1785,22.8015,22.5385,26.655,24.439,24.258001,19.3015,21.014,19.3385,21.192,18.4855,23.196,22.7265,26.4095,28.2625,26.794,19.9055,23.425001,22.014,23.38,26.942,24.028,25.056,28.444,24.397,25.4095,18.730999
26.369501,24.2695,21.8535,25.7785,22.751501,22.9385,25.505001,24.039,23.758001,20.2015,21.714,19.6385,22.492,19.1355,24.146,23.126501,25.8595,27.3125,25.794,20.6055,22.925001,23.114,23.48,26.241999,23.878,24.606,27.344,24.047,24.8595,19.480999
28.1695,24.119501,21.8535,26.2785,22.6515,23.3385,26.755001,24.189,23.708,20.0515,22.064001,20.238499,22.442,19.3855,23.845999,23.7265,26.8595,28.362501,26.694,21.1055,23.775002,23.414001,23.929998,27.241999,23.928,25.756,29.543999,24.397,25.5595,19.480999
23.619501,20.619501,17.9035,22.3785,18.751501,19.9385,22.855,20.139,19.758001,17.751501,20.414,17.3385,19.142,17.6855,20.396,20.9765,23.0595,23.5625,22.594,18.6055,19.875,20.364,20.33,23.042,19.778,21.606,24.194,20.297,21.4095,17.581
25.119501,22.969501,19.553501,24.1785,20.4015,22.8885,23.455,22.189,21.558,19.7015,22.114,20.0385,20.842,19.3855,22.095999,23.7265,23.5595,25.6625,24.044,20.8055,23.125,22.264,23.929998,23.991999,21.727999,24.856,24.744,22.997,24.2095,19.181
23.8195,22.4195,18.803501,24.978498,20.6515,22.3385,24.305,22.739,22.108,18.9015,19.364,19.5385,19.442,17.3855,21.696,22.4765,24.2095,23.7625,25.244,20.1555,22.675001,19.964,23.13,24.991999,22.378,24.456,23.444,22.947,23.9095,18.380999
27.8195,24.1695,22.5035,26.828499,23.3515,22.7885,26.655,24.239,24.358,20.2015,22.164,20.238499,22.642,19.6855,24.196,23.5265,26.7095,27.7625,26.544,21.1055,23.625,23.464,23.48,26.942,24.178,25.306,27.944,24.147,25.1595,19.630999
25.0195,21.3195,19.7535,23.578499,20.4515,19.7885,24.055,21.239,21.308,18.001501,20.014,18.3885,20.142,17.4355,21.146,21.5265,24.4095,25.2125,23.794,19.1555,20.625,20.614,21.13,24.491999,20.977999,22.056,25.844,21.147,22.1595,17.480999
25.369501,23.0695,20.6535,25.8785,21.8015,23.0885,25.155,23.539,23.008001,18.751501,21.764,19.8885,21.742,18.8855,23.246,23.2265,24.8095,26.1625,25.794,20.2055,23.375,22.864,24.33,25.491999,23.078,25.106,25.194,23.797,24.8595,18.431
