Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
182.88287,354.52264,47.29066,188.0758,11.309964,241.31387,188.0758,202.3802,202.3802,266.98737,287.78387,268.12213,47.29066,103.60054,354.52264,133.91913,184.67404,182.79256,172.1361,268.12213,339.95465,11.309964,106.260315,182.51682,354.52264,320.71057,185.55708,339.95465,339.95465,266.98737
214.39264,326.73853,224.40945,265.73218,301.75937,238.93785,265.73218,282.09464,282.09464,134.99965,170.6953,244.25346,224.40945,156.60219,326.73853,126.14706,241.16705,190.198,257.04236,244.25346,314.65698,301.75937,130.99413,247.35684,326.73853,303.5245,224.51588,314.65698,314.65698,134.99965
194.0362,46.73564,210.06851,194.3003,21.801353,210.83777,194.3003,248.70258,248.70258,206.5647,179.99997,211.08304,210.06851,142.98927,46.73564,120.860825,208.88647,169.07059,169.2343,211.08304,248.19853,21.801353,123.69011,194.1232,46.73564,258.56628,199.5086,248.19853,248.19853,206.5647
344.5853,353.6096,323.74606,22.579597,340.29703,303.96753,22.579597,350.63663,350.63663,345.4547,358.72693,299.29126,323.74606,357.39746,353.6096,32.884754,13.756251,338.86566,35.6765,299.29126,341.2741,340.29703,53.939495,28.252712,353.6096,340.80682,359.34146,341.2741,341.2741,345.4547
349.33545,334.9831,330.50513,17.928034,329.5143,241.54903,17.928034,344.89883,344.89883,310.05396,275.1172,260.58185,330.50513,333.43503,334.9831,186.48294,319.23648,347.7685,81.25395,260.58185,316.82794,329.5143,128.96678,344.0544,334.9831,293.9989,339.1021,316.82794,316.82794,310.05396
203.74947,330.4077,285.5241,177.51054,323.00467,244.45497,177.51054,336.1399,336.1399,291.51593,235.22209,261.35468,285.5241,182.20251,330.4077,74.83251,227.8341,193.5705,154.57314,261.35468,311.24127,323.00467,85.05703,205.70985,330.4077,289.26535,194.32274,311.24127,311.24127,291.51593
300.39865,305.5794,296.1817,289.04672,304.6467,281.96844,289.04672,313.78116,313.78116,280.89865,227.67545,287.95813,296.1817,266.24835,305.5794,58.219128,303.56274,304.82446,276.0089,287.95813,300.09412,304.6467,31.66073,274.35684,305.5794,296.15054,305.53772,300.09412,300.09412,280.89865
336.0375,316.7489,308.20624,302.6609,310.1488,243.70735,302.6609,309.23212,309.23212,322.804,342.9621,266.09436,308.20624,358.2376,316.7489,214.6952,295.68808,333.55264,269.99997,266.09436,306.28262,310.1488,141.17023,258.9964,316.7489,294.01755,312.3457,306.28262,306.28262,322.804
137.60262,69.31585,145.93907,158.66313,104.225975,281.63367,158.66313,171.60722,171.60722,92.77912,162.51189,157.16632,145.93907,107.198616,69.31585,121.74273,112.00073,135.84242,138.7154,157.16632,79.46092,104.225975,128.59093,151.24297,69.31585,54.323555,114.201004,79.46092,79.46092,92.77912
72.110596,78.19763,101.646,130.76349,85.7322,94.31596,130.76349,87.61408,87.61408,71.886826,356.18607,144.46225,101.646,91.75698,78.19763,60.350243,86.32557,71.75722,135.00012,144.46225,87.39752,85.7322,70.70987,134.57564,78.19763,53.13002,80.47778,87.39752,87.39752,71.886826
