system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
2017_04_07,4247.233628392352,2864.25223529553,3141.1055239378966,4124.151322342242,4757.580637296294,4207.348594389739,4293.132390164792,4065.727183991367,3896.3066997268925,2706.900916596696,4311.349531055776,4430.255081580044,4158.1831129507,3351.9977082987375,2713.4375910708354,4719.896746862115,2656.0937226732362,2371.637611257792,4661.511652881996,2672.547658392349,2962.022926171371,4255.599250151979,3510.993728258946,2774.958135100191,2643.1239233512865,3912.13332719955,3872.604874926448,3686.346317218713,1599.0262482618723,4834.187833199023,2017-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_23,3605.9274362733345,1848.4007171557535,2229.309464774045,3598.8152135842415,4096.5314518035775,3562.1595086923867,3759.421315364161,3549.6310098880103,2873.610316330786,2230.5206612313596,3676.877339201188,3757.5302205671746,4017.274425557922,2303.873453556104,1615.0513430685914,3835.858552020612,1669.9551574165714,1162.6797989420877,4438.697886280478,2315.919114285234,2805.8975700943697,3864.1743527543404,3018.485677621098,2507.7485428050104,2220.3088626441577,3036.463407027135,2931.3133342968968,3435.475289718502,1079.225702622077,3262.8076213855365,2017-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_09,4503.491594863936,3966.7472751317573,4326.364842826955,4468.968429789653,4950.414975879526,5110.524416558466,4783.735606301956,4549.816581517358,4184.368621086546,3642.9581340922687,4502.115434712486,4224.441642941913,4280.629716488607,3682.7649148606592,3679.1966350428474,4608.853849568891,3634.4501689749804,3338.087968280757,5174.52985202051,3966.514833342432,3436.933566843429,4540.716679319261,4154.81542214492,3891.5590548049763,3906.3163838846667,4173.576784213171,4470.227708206437,4404.245434261549,2665.813173148473,4884.831644694768,2017-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_25,3565.3936203041794,3988.53367811864,4162.886776884722,3679.652613985219,3977.4539788796155,4524.99325616166,4037.53213096238,3884.4755363061918,3790.02229790306,3381.664752453223,3719.05467813139,3392.2629385182922,3672.246121900167,3953.279943839736,4040.9440219479525,3803.2097983558774,4154.203749772722,4218.82119092336,3573.3045677258688,4140.477955471657,3466.970001531245,4002.991548939366,3585.0372766935902,4021.3471603668786,3884.350865848975,3837.771116728551,4301.054811090579,4076.459322414544,2638.351095394836,4015.2048691866735,2017-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_10,3205.300105828066,3781.8085308213335,4036.5883755179525,3366.741084707219,3425.2780090708898,4046.3365994897667,3589.5042167453475,3661.6888122050495,3558.2609958309768,3244.4120148939164,3210.2652410672677,3201.5679560853305,3183.8200892890304,3682.1838675100785,3792.056438394811,3326.6345424458536,3939.6746950225206,4008.660847237723,2912.1016584937274,3944.231408722263,3175.3862233999366,3635.254039377198,3546.77650934497,3787.5433338862044,3776.9554965012812,3541.3512788164508,3926.758309846556,3689.9337633068103,2949.6732028343486,3486.45773767361,2017-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_26,2746.7102572772255,3166.456894194978,3648.8086854264825,2957.635028993749,2960.0364223707743,3732.6942582538845,2976.989084537636,3039.542970856591,3127.370400835579,2811.4879725153883,2751.9755481899806,2826.218386638529,2805.993961042657,3478.754098038918,3485.2428178174864,2829.0240113630252,3687.1063301404565,3814.314505021907,2515.942304153858,3867.6463078691863,3255.0487370050173,3178.95979819839,3112.1105993160786,3790.3063561668796,2976.549026238492,3191.9998222241607,3517.0618932581788,3909.3288419332916,2149.377720893684,3080.4012253981164,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_12,2483.889581842427,2658.430339379581,3125.4822178401278,2576.268395679364,2524.9346318365606,3213.295506566462,2618.237637927541,2758.98956368053,2796.636008036239,2582.2322044782977,2516.2693019595013,2527.5349323917503,2632.7046457136726,2983.040624103625,3211.970022033338,2664.2194056022763,3198.9996421366727,3594.6280138272696,2278.492060749429,3437.4748133468743,2993.814903644349,2829.144600250727,2766.8641073639524,3358.4689718453183,2615.4549832976027,2934.821695513654,2974.1442931425536,3398.1831545518617,1895.0070072738968,2731.2808550542986,2017-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_28,2455.835163916382,2078.062625810781,3068.2833372162045,2599.783451961343,2423.663875795696,2827.7997115135836,2737.5958107677616,2766.945081640843,2904.928863298111,2481.7697274442558,2346.5738832896964,2502.422620265524,2261.245647815796,3146.913159920893,1954.267050780633,2336.128391123876,3236.6214729539015,2460.8762278051477,2092.6598948704923,3048.575332710042,2435.419234775509,2833.3752250562106,2818.7488281940923,3318.341199454078,2009.6936633634025,2965.6235191194814,2826.2174342456183,2851.6056843883753,1750.5846763295667,2833.2003567505863,2017-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_13,2366.5316511720685,2073.611515618176,2769.1980638343907,2439.5269084707224,2383.4583773725076,2926.656548957804,2490.3668858061355,2458.963360320144,2624.3067736981793,2375.772874351755,2222.219029164976,2493.152625702246,2419.5541067303366,3104.397549781852,1909.7858812130028,2487.112807485909,2928.440661065913,2571.0952176161577,2025.2389420584834,2989.293148969107,2819.381325151509,2592.6652952417517,2720.2872840634413,3161.736477841614,2558.226726465976,2843.9018287519675,2848.630911700033,2890.8370840557845,1885.1080324515397,2528.3416560798173,2017-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_29,2106.364534765825,2290.028248451722,2705.7123486373903,2332.616498010235,2360.4955913737435,2827.210671753028,2307.060549103654,2237.2213013814835,2613.6735011199225,2213.7449510014453,2208.775383124865,2224.501142880529,2416.699004566562,2596.343706879634,2450.4215050609864,2318.5076072374,2733.231655897096,2889.4641552573553,2119.5218426869865,3274.0034642104706,2580.9948032229795,2477.316218881162,2546.7926345734336,3392.516899890689,1967.210943377669,2759.384614904789,2775.7930014556687,3085.893061904625,1501.6179532910542,2318.427522848955,2017-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_14,2312.079019671407,2265.860809044149,2585.298028333862,2410.7753155201826,2377.5819620029647,2750.0977423362006,2390.604119725451,2117.4455461679436,2379.731351100247,2227.0781450227514,2104.698756135896,2250.7138940365626,2211.8807625741442,2492.6953969715746,2476.8258400791487,2451.8871857611057,2665.0224487086602,2855.913971528892,2317.001196761817,2808.9958146754784,2420.7348942473063,2360.2103224811876,2303.8383718530745,2852.2735544621005,2708.6348728648177,2456.049582304752,2653.5199284900714,2671.7164116119343,1707.9577869054874,2462.2472878065278,2017-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_30,2164.912831519196,2847.6663634739875,2853.794992761223,2642.177032404777,2891.3234694692396,3534.3783621136818,2465.051637753772,2348.7531454280593,2360.835354721882,2433.0183366057868,2267.3378328637364,2106.0774645005545,2105.544466847631,2547.204083696918,3060.30551724522,2269.4962363364593,2909.132777394581,3423.5331682045417,2721.588021882194,3241.155470759542,2696.244320046828,2578.615502191661,2339.060152703261,3317.6981017145777,3360.181654419195,2450.9015683259604,3107.9141502259254,3083.9701492237473,1915.0843062502577,2662.3984952810833,2017-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
