system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
20080124,1.3197991255377797,4.006985952434468,4.905970298431137,3.8233660126835054,8.131475212703334,7.931503082327311,1.1859424230318987,2.0718146951802523,1.2950381289379085,3.530461972950132,10.28798187942332,0.1900246950253001,8.644318347751652,1.7561635487342295,6.265839281917748,5.516838071533062,0.8166717569176553,4.072965507531504,4.728001354657201,3.83182553275063,4.090611878697861,0.8048154135400913,0.8950880767675763,4.364376175359794,1.5427966567091533,3.0515251048403487,5.286422208618534,4.915806984565559,3.192073226280524,5.0772242334630615,2008-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080125,2.2879877552550414,2.9934550868080803,1.3922178037877624,3.5535749056744113,5.652669135259405,3.2821931492740513,1.6910059460669027,1.7779012635707936,0.9422999765369728,2.10251170904789,6.234380798980263,2.9457203203214783,3.2248523711961647,1.270764696964078,1.3473877739946147,3.7387374564075757,1.3616390015809074,0.8064970888982689,3.6289342555953175,2.7861912912106948,4.592566362664548,2.9347395052584577,2.360205079815412,1.097456329243715,2.795950186317063,0.8486610004826345,3.334876055579267,3.092641337433112,3.9307163372664164,5.530637613128711,2008-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080126,8.203243877223304,9.855576778726181,8.812179867549904,7.8630815321992165,7.298884410066106,6.53748665096632,9.76834711961673,11.004071424646586,6.8686603049793975,12.24625617424483,8.7250471295965,7.262413260790538,8.82704401845688,7.340271114226496,10.714757693063934,10.052024748106414,8.069470026377903,8.243118954931036,2.8270444485730755,11.460760256002223,8.737777505508841,9.635514491666731,7.744483722717758,11.62017011808441,8.208500669886346,8.245123565820293,8.026864870562397,9.878055335210743,11.470687589182619,9.07864789076105,2008-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080127,0.0,0.049681366516856215,0.0,0.0,0.0,0.3809704776678788,3.350366750422834,1.9834313260162157,0.0,7.015021749856631E-4,0.15559736874021993,0.0,0.9702891155794838,0.0,0.0,0.0,0.0,0.0,0.6075345617049975,0.35859572587375854,2.5627568918884416,1.0363011656374994,0.0,2.3048562099384498,0.14588972249213925,0.0,0.3790154848391514,4.491871076669234,0.5007749832670796,0.0,2008-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080128,0.0,0.0,0.0,0.0,8.070835554267306E-4,0.0,0.0,0.35629494277867,0.0,0.0,0.002783119534582679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10087992192090989,0.2653809575385938,0.06382695116601002,0.0,0.0,0.20422216589965855,0.0,0.0,0.0,1.3845653667091686,0.07809489967902454,0.0,2008-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080129,2.220348247345116,0.7236304083477691,1.5971047752712357,4.1745025989988225,1.194416477414972,3.6721333058474563,8.184316934799979,8.478434155526447,3.956275620424014,3.7949358816520893,0.45061072217866455,4.733030423240841,1.960063310683707,4.078504240527202,0.0,3.5515401795886663,4.698375590241205,0.5718616317985975,2.5546683089297426,10.708827377982924,11.637029563218336,4.34087611756927,5.059946601640879,14.937568943036231,2.7968060823199563,2.5450038624866647,4.211827389884418,14.89923575246283,1.363675948557917,1.2583618701032078,2008-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080130,8.05673388062616,8.092961314983583,11.4548717037405,9.180415565479482,7.023809439106437,7.517053793657466,8.92697372899512,10.955604369836063,7.537354272781206,10.171262544926133,8.733244929371224,9.01267024705995,9.04764312459532,7.196586603360461,12.855825936526522,9.329433000716143,8.748599606894212,15.291951495899063,4.0900002348990645,10.90261042139352,16.359568260985938,9.994243017855505,7.954528955096156,9.185910415197569,10.657476421419966,8.045332355173288,9.254079171793883,13.236148957284797,7.961701077903271,10.551803966482446,2008-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080131,6.036136178234017,8.336538138157419,8.583610874553212,3.780502047081487,6.33846208577941,7.318215435973838,3.919921227780195,1.672797482106156,4.4299733002886965,0.4837536941900677,7.542301449977176,3.0042233243584633,8.50643346291972,6.308945387153294,9.19299162538414,6.902708123128739,4.568823601860922,5.413408592791283,4.7695727781352835,2.4965763401874517,0.47649158230719313,3.0435624040609177,2.6754512601976383,1.4495942436549127,4.0173091142930115,3.221237890765395,8.476078105001461,1.3080931144799726,1.8431251714414245,4.544593305425691,2008-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080201,1.307213642088134,0.0,0.0,0.0,0.0,0.0,0.08167312627857672,0.0,0.22436761645523984,0.0,0.32163836435532905,0.0,0.6390436778457718,0.22326899138220385,0.0,0.1852304592713541,0.0,0.0,0.0,0.0,0.5700189324178396,0.00961712903312052,0.0,1.8609588913427888,0.0,0.419064210528086,0.0,1.6189677963272076,0.0,0.04964220774102232,2008-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080202,0.0,0.0156779804658354,0.35692709426657854,0.0,0.050056987483918645,0.3402321491025293,0.27414309246452906,0.0,0.0,0.05294211753570353,0.0,0.0,0.0,0.0,1.0791979148079431,0.0,0.0,0.16772405065431498,0.042751174033488694,0.11060157095862475,0.10376859691045057,0.0,0.0,0.0,0.01390798112987417,0.0,0.0,0.4966725758327589,0.759573153989457,0.0,2008-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
